employer,job title,base salary,city,county,state,submit date,start date,case status,countyID
xcast labs inc,engineer,65600,Fairfield Municipal Airport,Jefferson County,IA,08/09/2013,09/16/2013,certified,Jefferson9
mastech inc a mastech holdings inc company,engineer,65666,Strongsville,Cuyahoga County,OH,08/07/2013,08/07/2013,certified,Cuyahoga1
protegrity usa inc,engineer,65686,Stamford,Fairfield County,CT,03/14/2013,09/13/2013,certified,Fairfield1
national instruments corporation,engineer,65686,Austin,Travis County,TX,04/05/2013,04/05/2013,certified,Travis1
motorola solutions inc,engineer,65698,Austin,Travis County,TX,03/08/2013,09/06/2013,certified,Travis1
viasat inc,engineer,65700,Cleveland Heights,Cuyahoga County,OH,11/12/2013,04/14/2014,certified,Cuyahoga1
neurok software llc,engineer,65700,Alpharetta,Fulton County,GA,06/19/2013,09/26/2013,certified,Fulton2
mindtree limited,engineer,65707,Thomasville,Davidson County,NC,12/22/2013,12/30/2013,certified,Davidson1
dataintel inc,engineer,65707,Charlotte,Mecklenburg County,NC,09/18/2013,10/01/2013,certified,Mecklenburg1
yash & lujan consulting inc,engineer,65720,Coppell,Dallas County,TX,11/22/2013,11/28/2013,certified,Dallas5
skytech solutions llc,engineer,65776,Chicago,Cook County,IL,03/19/2013,09/18/2013,certified,Cook2
miri infotech inc,engineer,65790,Fremont,Alameda County,CA,02/18/2013,04/01/2013,certified,Alameda1
miri infotech inc,engineer,65790,Fremont,Alameda County,CA,02/20/2013,07/01/2013,certified,Alameda1
miri infotech inc,engineer,65790,Fremont,Alameda County,CA,02/20/2013,07/01/2013,certified,Alameda1
optoplex corporation,engineer,65790,Fremont,Alameda County,CA,02/25/2013,05/01/2013,certified,Alameda1
osisoft llc,engineer,65790,San Leandro,Alameda County,CA,03/04/2013,08/28/2013,certified,Alameda1
sungard availability services lp,engineer,65790,San Ramon,Contra Costa County,CA,03/06/2013,09/01/2013,certified,Contra Costa1
macro net inc,engineer,65790,Newark,Alameda County,CA,03/08/2013,09/02/2013,certified,Alameda1
optoplex corporation,engineer,65790,Fremont,Alameda County,CA,03/18/2013,09/15/2013,certified,Alameda1
macro net inc,engineer,65790,Newark,Alameda County,CA,03/20/2013,09/02/2013,certified,Alameda1
macro net inc,engineer,65790,Newark,Alameda County,CA,03/20/2013,09/02/2013,certified,Alameda1
hayward sister's hospital,engineer,65790,Hayward,Alameda County,CA,03/21/2013,09/15/2013,certified,Alameda1
hayward sister's hospital,engineer,65790,Hayward,Alameda County,CA,03/23/2013,09/15/2013,certified,Alameda1
agreeya solutions inc,engineer,65790,Walnut Creek,Contra Costa County,CA,04/23/2013,04/30/2013,certified,Contra Costa1
calmar optcom inc,engineer,65790,Sunnyvale,Santa Clara County,CA,09/06/2013,09/16/2013,certified,Santa Clara1
trilogy international inc,engineer,65800,Dearborn,Wayne County,MI,04/23/2013,04/29/2013,certified,Wayne6
skytech solutions llc,engineer,65817,Chicago,Cook County,IL,03/19/2013,09/18/2013,certified,Cook2
minnetronix inc,engineer,65819,Saint Paul,Ramsey County,MN,03/22/2013,09/09/2013,certified,Ramsey1
igt solutions inc,engineer,65832,Atlanta,Fulton County,GA,07/17/2013,07/17/2013,certified,Fulton2
simplexgrinnell lp,engineer,65853,Westminster,Worcester County,MA,10/28/2013,04/18/2014,certified,Worcester2
tescra inc,engineer,65853,Columbia,Richland County,SC,04/02/2013,04/15/2013,certified,Richland6
infor (us) inc,engineer,65881,Fargo,Cass County,ND,07/22/2013,07/22/2013,certified,Cass8
neumeric technologies corporation,engineer,65915,Chicago,Cook County,IL,12/13/2013,12/30/2013,certified,Cook2
neumeric technologies corporation,engineer,65915,Chicago,Cook County,IL,12/20/2013,03/21/2014,certified,Cook2
e-emphasys technologies inc,engineer,65915,Carol Stream,DuPage County,IL,01/02/2013,01/02/2013,certified,DuPage1
system soft technologies llc,engineer,65915,Arlington Heights,Cook County,IL,01/04/2013,01/04/2013,certified,Cook2
ccc information services inc,engineer,65915,Chicago,Cook County,IL,02/13/2013,08/12/2013,certified,Cook2
ccc information services inc,engineer,65915,Chicago,Cook County,IL,02/13/2013,08/12/2013,certified,Cook2
neumeric technologies corporation,engineer,65915,Chicago,Cook County,IL,02/27/2013,03/21/2013,certified,Cook2
gantec corporation,engineer,65915,Schaumburg,Cook County,IL,03/13/2013,03/14/2013,denied,Cook2
ameex technologies corp,engineer,65915,Schaumburg,Cook County,IL,03/12/2013,09/10/2013,certified,Cook2
kalven technologies inc,engineer,65915,Elk Grove Village,Cook County,IL,03/13/2013,03/13/2013,certified,Cook2
rite pros inc,engineer,65915,Portland,Cumberland County,ME,03/14/2013,09/13/2013,certified,Cumberland3
photon infotechinc,engineer,65915,Chicago,Cook County,IL,03/15/2013,09/01/2013,certified,Cook2
photon infotechinc,engineer,65915,Chicago,Cook County,IL,03/18/2013,09/01/2013,certified,Cook2
vail systems inc,engineer,65915,Chicago,Cook County,IL,03/19/2013,09/11/2013,certified,Cook2
ameex technologies corp,engineer,65915,Schaumburg,Cook County,IL,03/20/2013,09/17/2013,certified,Cook2
gantec corporation,engineer,65915,Schaumburg,Cook County,IL,03/20/2013,03/20/2013,certified,Cook2
kalven technologies inc,engineer,65915,Elk Grove Village,Cook County,IL,03/21/2013,09/17/2013,certified,Cook2
kalven technologies inc,engineer,65915,Elk Grove Village,Cook County,IL,03/22/2013,09/18/2013,certified,Cook2
rite pros inc,engineer,65915,Portland,Cumberland County,ME,03/26/2013,09/25/2013,certified,Cumberland3
element solutions llc,engineer,65915,Chicago,Cook County,IL,03/26/2013,09/21/2013,certified,Cook2
element solutions llc,engineer,65915,Chicago,Cook County,IL,03/26/2013,09/21/2013,certified,Cook2
oracle america inc,engineer,65915,Chicago,Cook County,IL,03/26/2013,03/26/2013,certified,Cook2
symphonyiri group inc,engineer,65915,Chicago,Cook County,IL,03/27/2013,09/22/2013,certified,Cook2
ameex technologies corp,engineer,65915,Schaumburg,Cook County,IL,03/30/2013,09/27/2013,certified,Cook2
birlasoft inc,engineer,65915,Barrington,Cook County,IL,04/03/2013,04/03/2013,certified,Cook2
hitachi consulting corporation,engineer,65915,Chicago,Cook County,IL,04/04/2013,08/02/2013,certified,Cook2
indsoft inc,engineer,65915,Chicago,Cook County,IL,04/05/2013,04/08/2013,certified,Cook2
mtg international llc,engineer,65915,Prospect Heights,Cook County,IL,04/21/2013,07/03/2013,certified,Cook2
indsoft inc,engineer,65915,Bolingbrook,Will County,IL,05/29/2013,05/30/2013,certified,Will1
oracle america inc,engineer,65915,Skokie,Cook County,IL,05/30/2013,05/30/2013,certified,Cook2
pegasys systems & technologies inc,engineer,65915,Chicago,Cook County,IL,06/04/2013,06/04/2013,certified,Cook2
vedicsoft,engineer,65915,Itasca,DuPage County,IL,06/10/2013,09/18/2013,certified,DuPage1
compunnel software group inc,engineer,65917,Chicago,Cook County,IL,05/10/2013,07/16/2013,certified,Cook2
ecom consulting inc,engineer,65936,Creve Coeur,Saint Louis County,MO,02/13/2013,02/13/2013,certified,St. Louis2
gantec corporation,engineer,65950,Schaumburg,Cook County,IL,03/21/2013,09/18/2013,certified,Cook2
oracle america inc,engineer,65978,Hartford,Hartford County,CT,05/29/2013,05/29/2013,certified,Hartford1
agreeya solutions inc,engineer,65978,Alpharetta,Fulton County,GA,07/08/2013,07/15/2013,certified,Fulton2
birlasoft inc,engineer,65980,Glastonbury,Hartford County,CT,05/13/2013,09/30/2013,certified,Hartford1
birlasoft inc,engineer,65980,Glastonbury,Hartford County,CT,05/14/2013,05/14/2013,certified,Hartford1
american megatrends inc,engineer,65987,Norcross,Gwinnett County,GA,12/12/2013,01/02/2014,certified,Gwinnett1
infotech enterprises america inc,engineer,65998,Rockford,Winnebago County,IL,11/20/2013,02/01/2014,certified,Winnebago1
compuweigh corporation,engineer,66000,Woodbury,Litchfield County,CT,08/02/2013,08/31/2013,certified,Litchfield1
cnet global solutions inc,engineer,66000,Dallas,Dallas County,TX,09/24/2013,09/24/2013,certified,Dallas5
whiz it solutions inc,engineer,66000,Morrisville,Wake County,NC,10/21/2013,10/30/2013,certified,Wake1
whiz it solutions inc,engineer,66000,Morrisville,Wake County,NC,10/21/2013,10/30/2013,certified,Wake1
coolsoft llc,engineer,66000,Omaha,Douglas County,NE,10/24/2013,11/01/2013,certified,Douglas7
yash & lujan consulting inc,engineer,66000,Columbus,Franklin County,OH,11/07/2013,11/21/2013,certified,Franklin19
digipulse technologies inc,engineer,66000,Cherry Hill,Camden County,NJ,11/12/2013,11/12/2013,certified,Camden3
spiders software solutions llc,engineer,66000,Green Bay,Brown County,WI,11/26/2013,11/26/2013,certified,Brown9
rite pros inc,engineer,66000,Portland,Cumberland County,ME,12/01/2013,12/02/2013,certified,Cumberland3
pantar solutions inc,engineer,66000,Chicago,Cook County,IL,01/17/2013,01/17/2013,certified,Cook2
url systems inc,engineer,66000,Metuchen,Middlesex County,NJ,01/22/2013,02/18/2013,denied,Middlesex3
siemens plm software inc,engineer,66000,Milford,Clermont County,OH,01/21/2013,07/20/2013,certified,Clermont1
imatrix corp,engineer,66000,Northbrook,Cook County,IL,01/28/2013,01/28/2013,certified,Cook2
accuray incorporated,engineer,66000,Madison,Dane County,WI,02/01/2013,07/31/2013,certified,Dane1
v-soft consulting group inc,engineer,66000,Westchester,Cook County,IL,02/04/2013,02/11/2013,certified,Cook2
subscriberbase inc,engineer,66000,Columbia,Richland County,SC,02/14/2013,08/08/2013,certified,Richland6
horizon computer services inc,engineer,66000,Lisle,DuPage County,IL,02/19/2013,08/18/2013,certified,DuPage1
apex technology systems inc,engineer,66000,Madison,Dane County,WI,02/20/2013,02/20/2013,certified,Dane1
pantar solutions inc,engineer,66000,Hoffman Estates,Cook County,IL,02/20/2013,02/20/2013,certified,Cook2
capsquare systemsinc,engineer,66000,Charlotte,Mecklenburg County,NC,02/26/2013,03/01/2013,certified,Mecklenburg1
business logic corporation,engineer,66000,Chicago,Cook County,IL,02/28/2013,08/22/2013,certified,Cook2
blueally llc,engineer,66000,Hampton Inn Washington Dc H St Nw,US.DC.001 County,DC,02/28/2013,08/25/2013,certified,District of Columbia2
cerner corporation,engineer,66000,Kansas City,Jackson County,MO,03/04/2013,09/01/2013,certified,Jackson15
cerner corporation,engineer,66000,Kansas City,Jackson County,MO,03/04/2013,09/01/2013,certified,Jackson15
cerner corporation,engineer,66000,Kansas City,Jackson County,MO,03/04/2013,09/01/2013,certified,Jackson15
cerner corporation,engineer,66000,Kansas City,Jackson County,MO,03/05/2013,09/01/2013,certified,Jackson15
enova financial holdings llc,engineer,66000,Chicago,Cook County,IL,03/05/2013,09/01/2013,certified,Cook2
infowave systems inc,engineer,66000,Wilmington,New Castle County,DE,03/05/2013,03/05/2013,certified,New Castle1
empower professionals,engineer,66000,Glenview,Cook County,IL,03/06/2013,09/01/2013,certified,Cook2
cerner corporation,engineer,66000,Kansas City,Jackson County,MO,03/07/2013,09/01/2013,certified,Jackson15
imetris corporation,engineer,66000,Chicago,Cook County,IL,03/07/2013,09/06/2013,certified,Cook2
cerner corporation,engineer,66000,Kansas City,Jackson County,MO,03/07/2013,09/01/2013,certified,Jackson15
cerner corporation,engineer,66000,New Concord,Muskingum County,OH,03/07/2013,09/01/2013,certified,Muskingum1
upani consultants ltd,engineer,66000,Westchester,Cook County,IL,03/11/2013,03/11/2013,certified,Cook2
whiz it solutions inc,engineer,66000,Morrisville,Wake County,NC,03/13/2013,09/12/2013,certified,Wake1
whiz it solutions inc,engineer,66000,Morrisville,Wake County,NC,03/13/2013,09/12/2013,certified,Wake1
whiz it solutions inc,engineer,66000,Morrisville,Wake County,NC,03/13/2013,09/12/2013,certified,Wake1
metageek llc,engineer,66000,Boise,Ada County,ID,03/14/2013,09/13/2013,certified,Ada1
sigmaways inc,engineer,66000,Fremont,Alameda County,CA,03/14/2013,09/12/2013,certified,Alameda1
rs software (india) ltd,engineer,66000,Foster City,San Mateo County,CA,03/14/2013,09/10/2013,certified,San Mateo1
micro d inc,engineer,66000,Charlotte,Mecklenburg County,NC,03/14/2013,09/01/2013,certified,Mecklenburg1
micro d inc,engineer,66000,Charlotte,Mecklenburg County,NC,03/14/2013,09/01/2013,certified,Mecklenburg1
katalyst technologies inc,engineer,66000,Evanston,Cook County,IL,03/17/2013,09/16/2013,certified,Cook2
argo se inc,engineer,66000,Buffalo Grove,Cook County,IL,03/19/2013,09/18/2013,withdrawn,Cook2
rjt compuquest inc,engineer,66000,Augusta,Richmond County,GA,03/18/2013,03/19/2013,certified,Richmond1
hitachi consulting corporation,engineer,66000,Pittsburgh,Allegheny County,PA,03/19/2013,09/18/2013,certified,Allegheny1
argo se inc,engineer,66000,Buffalo Grove,Cook County,IL,03/22/2013,09/21/2013,certified,Cook2
optics planet inc,engineer,66000,Northbrook,Cook County,IL,03/22/2013,09/21/2013,certified,Cook2
minisoft technologies llc,engineer,66000,Houston-Sugar Land-Baytown,Harris County,TX,03/22/2013,09/19/2013,certified,Harris2
sun power consulting llc,engineer,66000,Elgin,Kane County,IL,03/22/2013,09/21/2013,certified,Kane1
span systems corporation,engineer,66000,Irving,Dallas County,TX,03/23/2013,09/11/2013,certified,Dallas5
span systems corporation,engineer,66000,Irving,Dallas County,TX,03/23/2013,09/11/2013,certified,Dallas5
span systems corporation,engineer,66000,Columbia,Richland County,SC,03/23/2013,09/14/2013,certified,Richland6
span systems corporation,engineer,66000,Johns Creek,Fulton County,GA,03/23/2013,09/17/2013,certified,Fulton2
sigmaways inc,engineer,66000,Fremont,Alameda County,CA,03/26/2013,09/02/2013,certified,Alameda1
vtekh inc,engineer,66000,Hoffman Estates,Cook County,IL,04/03/2013,05/14/2013,certified,Cook2
v-soft consulting group inc,engineer,66000,Westchester,Cook County,IL,04/03/2013,10/01/2013,certified,Cook2
hitachi consulting corporation,engineer,66000,Pittsburgh,Allegheny County,PA,04/04/2013,10/04/2013,certified,Allegheny1
cnet global solutions inc,engineer,66000,Fort Worth,Tarrant County,TX,04/10/2013,04/10/2013,certified,Tarrant1
seaton llc,engineer,66000,Chicago,Cook County,IL,04/11/2013,04/22/2013,certified,Cook2
idexcel inc,engineer,66000,Waukesha,Waukesha County,WI,04/15/2013,04/15/2013,certified,Waukesha1
cnx corporation,engineer,66000,Chicago,Cook County,IL,04/23/2013,10/01/2013,certified,Cook2
coolsoft llc,engineer,66000,Jacksonville,Duval County,FL,04/26/2013,05/20/2013,certified,Duval1
column technologies inc,engineer,66000,Lombard,DuPage County,IL,05/06/2013,05/06/2013,certified,DuPage1
imetris corporation,engineer,66000,Chicago,Cook County,IL,05/08/2013,05/08/2013,certified,Cook2
coolsoft llc,engineer,66000,Elizabethtown,Hardin County,KY,05/09/2013,05/27/2013,certified,Hardin3
rjt compuquest inc,engineer,66000,Chandler,Maricopa County,AZ,05/17/2013,05/28/2013,certified,Maricopa1
infosys solutions inc,engineer,66000,Hartford,Hartford County,CT,05/23/2013,05/23/2013,withdrawn,Hartford1
sennovate inc,engineer,66000,Pleasanton,Alameda County,CA,05/20/2013,08/01/2013,certified,Alameda1
promatrix corp,engineer,66000,Lisle,DuPage County,IL,06/18/2013,07/01/2013,certified,DuPage1
virtual matrix corporation,engineer,66000,Edina,Hennepin County,MN,06/24/2013,07/01/2013,certified,Hennepin1
imetris corporation,engineer,66000,Chicago,Cook County,IL,06/28/2013,07/15/2013,certified,Cook2
capsquare systemsinc,engineer,66000,Arlington,Tarrant County,TX,07/01/2013,08/01/2013,certified,Tarrant1
talented it inc,engineer,66000,Leawood,Johnson County,KS,07/31/2013,08/01/2013,certified,Johnson6
caliber home loans inc,engineer,66000,Irving,Dallas County,TX,08/10/2013,08/12/2013,certified,Dallas5
spiders software solutions llc,engineer,66000,Arden Hills,Ramsey County,MN,09/04/2013,09/05/2013,certified,Ramsey1
visionet systems inc,engineer,66000,Coraopolis,Allegheny County,PA,09/05/2013,12/07/2013,certified,Allegheny1
exponentia us inc,engineer,66000,Weldon Spring Conservation Area,Saint Charles County,MO,09/11/2013,09/12/2013,certified,St. Charles2
mroads llc,engineer,66000,Southlake,Tarrant County,TX,09/13/2013,09/16/2013,certified,Tarrant1
rockwell collins inc,engineer,66018,Cedar Rapids,Linn County,IA,02/07/2013,08/07/2013,certified,Linn1
interglobe technologies inc,engineer,66025,Atlanta,Fulton County,GA,04/02/2013,10/01/2013,certified,Fulton2
interglobe technologies inc,engineer,66025,Atlanta,Fulton County,GA,04/08/2013,09/10/2013,certified,Fulton2
mindtree limited,engineer,66082,Austin,Travis County,TX,11/06/2013,11/11/2013,certified,Travis1
rockwell collins inc,engineer,66097,Cedar Rapids,Linn County,IA,04/03/2013,09/18/2013,certified,Linn1
rei systems inc,engineer,66100,Sterling,Loudoun County,VA,08/12/2013,09/30/2013,certified,Loudoun1
mindtree limited,engineer,66130,Dallas,Dallas County,TX,03/29/2013,09/19/2013,certified,Dallas5
exar corporation,engineer,66150,Eatontown,Monmouth County,NJ,09/05/2013,09/05/2013,certified,Monmouth1
cerner corporation,engineer,66200,Kansas City,Jackson County,MO,05/30/2013,06/17/2013,certified,Jackson15
rockwell collins inc,engineer,66264,Melbourne,Brevard County,FL,02/13/2013,08/13/2013,certified,Brevard1
sri international,engineer,66290,Menlo Park,San Mateo County,CA,07/17/2013,08/12/2013,certified,San Mateo1
tts solutions inc,engineer,66331,Austin,Travis County,TX,12/17/2013,12/17/2013,certified,Travis1
plantronics inc,engineer,66331,Austin,Travis County,TX,12/23/2013,12/27/2013,certified,Travis1
core education and technologies ltd,engineer,66331,Austin,Travis County,TX,12/24/2013,01/06/2014,certified,Travis1
neumeric technologies corporation,engineer,66331,Austin,Travis County,TX,09/09/2013,12/30/2013,certified,Travis1
vedicsoft,engineer,66331,Austin,Travis County,TX,08/23/2013,08/26/2013,certified,Travis1
whova llc,engineer,66414,San Diego,San Diego County,CA,09/26/2013,10/07/2013,certified,San Diego1
nextgen technologies inc,engineer,66414,San Diego,San Diego County,CA,11/07/2013,11/07/2013,certified,San Diego1
whova inc,engineer,66414,San Diego,San Diego County,CA,11/18/2013,11/25/2013,certified,San Diego1
